id,first_name,last_name,email,gender,year_level,major,CoreCourses_Sem1,CoreCourses_Sem2,Electivesminor_Sem1,Electivesminor_Sem2,CoreCourses_Summer
620130761,Rafi,Pitrelli,Rafi.Pitrelli@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",CHEM2011,"PHYS2200, GEOG3333, BIOL2312",
620130762,Linn,Pick,Linn.Pick@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3801, COMP3912","CHEM3010, GEOG2332, GEOG2131",COMP3901
620130763,Veda,Monshall,Veda.Monshall@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1020, BIOC1021, GEOG1231","MATH1151, GEOL1104",
620130764,Leigha,Cottey,Leigha.Cottey@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3652, ELET3211, MATH2401, MATH3401","PHYS3341, MATH3402",
620130765,Aile,Borchardt,Aile.Borchardt@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1411, GEOG1131, MATH1142","GEOG1232, BIOC1021",
620130766,Silas,Stranahan,Silas.Stranahan@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",GEOG1231,"GEOG1132, CHEM2111, ELET1400","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130767,Joell,De Brett,Joell.De Brett@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",MATH1142,"ELET2210, CHEM1902, ELET1400, PHYS2200",
620130768,Emeline,Crotch,Emeline.Crotch@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","ELET3405, BIOC2014, MATH3405","COMP3410, MATH3404, PHYS3351, GEOG2232",
620130769,Ethelda,Titmus,Ethelda.Titmus@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",GEOL1101,"GEOG1132, MATH1151, BIOC1020","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130770,Aubrey,Cockran,Aubrey.Cockran@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2310, CHEM2011, CHEM3110","BIOL2312, GEOL2201, GEOG3333, ELET2210",COMP3901
620130771,Natalie,Kmiec,Natalie.Kmiec@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","BIOC3013, COMP3652",PHYS3300,COMP3901
620130772,Sherilyn,Baxter,Sherilyn.Baxter@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1141, BIOC1020",ELET1405,"COMP1210,COMP1126,COMP1127,COMP1161"
620130773,Ibby,Askew,Ibby.Askew@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","CHEM1901, GEOG1231, MICR1010",PHYS1421,"COMP1210,COMP1126,COMP1127,COMP1161"
620130774,Chrysa,Martinot,Chrysa.Martinot@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH2401, ELET2405, GEOG2131","GEOG2332, MICR1011, BIOL2312","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130775,Rheta,Aimeric,Rheta.Aimeric@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM3110, ELET3211","CHEM2110, GEOL2203, COMP3192, BIOC3011",COMP3901
620130776,Olive,Kirkman,Olive.Kirkman@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2402, COMP3802, CHEM2211","CHEM2110, GEOG2332",COMP3901
620130777,Michail,Ibbeson,Michail.Ibbeson@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","MICR1011, PHYS1411, CHEM2210",ELET2410,
620130778,Moise,McNish,Moise.McNish@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",PHYS1412,PHYS1421,
620130779,Althea,Reyson,Althea.Reyson@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",MATH3155,"GEOG2232, PHYS2561, ELET2210, BIOC3014",COMP3901
620130780,Ursola,Carlisso,Ursola.Carlisso@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MICR1011, PHYS1412",ELET1405,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130781,Vera,Bendik,Vera.Bendik@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG2233, CHEM2310","ELET1400, CHEM2311","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130782,Tuckie,Mawdsley,Tuckie.Mawdsley@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2233, PHYS2300",CHEM2111,
620130783,Nelie,Duffell,Nelie.Duffell@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","PHYS2300, CHEM2011, CHEM2211","MATH3424, PHYS2296",COMP3901
620130784,Jori,Stonebridge,Jori.Stonebridge@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MICR1010, MICR1011, GEOL1101",MICR1010,
620130785,Bridie,Axelby,Bridie.Axelby@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",GEOL1101,"GEOG2332, PHYS2296, GEOL2203",
620130786,Ferd,Fenix,Ferd.Fenix@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3802, PHYS2386","ELET2420, COMP3162, GEOL2201",COMP3901
620130787,Adam,Arnholtz,Adam.Arnholtz@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3652, PHYS2300","CHEM2110, COMP3192",COMP3901
620130788,Dene,Capstake,Dene.Capstake@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1102, MATH1142, MICR1010",MATH1151,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130789,Ferrell,Llewelyn,Ferrell.Llewelyn@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",CHEM2211,GEOG3333,COMP3901
620130790,Nappie,Garaway,Nappie.Garaway@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",ELET3211,"MATH3403, COMP2802","SWEN3101,SWEN3145,SWEN3920"
620130791,Cristionna,Farryan,Cristionna.Farryan@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1010, PHYS1411, MICR1011","MICR1010, ELET1400, BIOC1021",
620130792,Marvin,Gudgeon,Marvin.Gudgeon@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3802, CHEM2210, CHEM2011, MATH3405",CHEM2111,
620130793,Ebba,Noel,Ebba.Noel@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",ELET2405,"COMP2802, CHEM2111, ELET2415, BIOC1020","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130794,Beauregard,Scurlock,Beauregard.Scurlock@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","PHYS1412, CHEM2402, MATH2421, PHYS1411","CHEM2311, GEOG1132, ELET2415","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130795,Dennis,Woolfall,Dennis.Woolfall@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1102, PHYS1411","MICR1010, BIOC1020, MATH1152",
620130796,Giles,Dumphry,Giles.Dumphry@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1411, GEOL1102","GEOG1232, BIOC1020, GEOG1132","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130797,Holt,Skelcher,Holt.Skelcher@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOL2202, COMP3912","GEOL2201, COMP3410",
620130798,Rebecca,Astley,Rebecca.Astley@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1010, GEOL1101, GEOG1131","MATH1152, MATH1151, BIOC1021",
620130799,Enoch,Sellstrom,Enoch.Sellstrom@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOL3002, ELET3405, GEOG2131, ELET2405",PHYS3341,
620130800,Clementina,Sellan,Clementina.Sellan@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",PHYS2351,"PHYS2200, MATH2407, BIOC3011, GEOG2131",COMP3901
620130801,Johannah,Glasscoo,Johannah.Glasscoo@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM3110, GEOG2231, GEOG2233, COMP3801","GEOG2232, COMP3702, GEOG3132",COMP3901
620130802,Steffie,Sainteau,Steffie.Sainteau@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","ELET2430, MATH2401","GEOG1232, BIOL2312","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130803,Masha,Gammel,Masha.Gammel@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1101, MATH1141, GEOG1131","MATH1152, GEOG1132","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130804,Joshia,Pyburn,Joshia.Pyburn@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",GEOG3131,"COMP3162, MATH2407",COMP3901
620130805,Lauraine,Broader,Lauraine.Broader@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3405, COMP3652, MATH2421, GEOG3131",CHEM2110,COMP3901
620130806,Page,Wedderburn,Page.Wedderburn@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1101, GEOL1102, MATH1141","BIOC1021, ELET1400, MICR1010",
620130807,Francisca,Udden,Francisca.Udden@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2231, BIOC2014, CHEM2310",BIOL2312,COMP3901
620130808,Elfreda,Kilbourne,Elfreda.Kilbourne@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","PHYS2386, GEOG3131, CHEM2211, BIOC3013","MATH3424, ELET2420, ELET2415, PHYS3351",
620130809,Gaylene,Riccard,Gaylene.Riccard@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",CHEM2011,"MICR1011, GEOG2332, GEOL2203","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130810,Julita,Cinderey,Julita.Cinderey@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1141, MATH1142","MICR1010, GEOL1103, GEOG1232",
620130811,Aloysia,Wynch,Aloysia.Wynch@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2011, MATH1141, CHEM2210, GEOG2233",ELET2420,
620130812,Shane,Maxwaile,Shane.Maxwaile@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM3110, COMP3652, GEOL3002","BIOC3011, COMP3702, GEOG2332, MATH2407",
620130813,Mallissa,Ricket,Mallissa.Ricket@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","MATH2421, PHYS1411","GEOG1232, MATH2403","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130814,Consalve,Crowcum,Consalve.Crowcum@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET3405, GEOG2331","ELET2415, MATH3402, MATH2411",
620130815,Paola,Biaggioli,Paola.Biaggioli@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2386, CHEM2310, ELET2405","PHYS2561, CHEM2111, BIOC3014, CHEM3010",
620130816,Sharleen,Zellick,Sharleen.Zellick@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","ELET2405, GEOG2331, MATH1141, MICR1011","MATH2403, GEOL1103, ELET1400","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130817,Henryetta,Pretti,Henryetta.Pretti@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3912, MATH3401, ELET2430, MATH2401",GEOL2201,
620130818,Christos,Rappoport,Christos.Rappoport@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2231, COMP3911, ELET2430","GEOG2332, ELET2410, PHYS3300","SWEN3101,SWEN3145,SWEN3920"
620130819,Nelie,Oby,Nelie.Oby@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",MATH3405,"COMP3192, BIOL2312, COMP2802, MICR2211",
620130820,Inessa,Brazil,Inessa.Brazil@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH2401, PHYS2386, MATH2421, CHEM2010","GEOG3333, GEOL2203, CHEM2111",
620130821,Jamison,Spray,Jamison.Spray@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","PHYS1411, CHEM2211, GEOL2202","GEOG2332, ELET2410",
620130822,Vinnie,Stannering,Vinnie.Stannering@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2331, GEOG2131","PHYS3341, COMP2802",COMP3901
620130823,Christoper,Di Franceschi,Christoper.Di Franceschi@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1021, CHEM1901","PHYS1421, MICR1010",
620130824,Cyril,Cella,Cyril.Cella@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2211, PHYS2300","MATH2403, MICR1011",
620130825,Henderson,Robbey,Henderson.Robbey@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1411, CHEM1901","BIOC1020, GEOG1132","COMP1210,COMP1126,COMP1127,COMP1161"
620130826,Minette,Pidler,Minette.Pidler@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3912, PHYS2300","PHYS2296, MICR2211, COMP3192",COMP3901
620130827,Brocky,Georghiou,Brocky.Georghiou@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","COMP3652, ELET2405, CHEM2210","BIOL2312, MATH3402",
620130828,Anatola,Demonge,Anatola.Demonge@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",GEOL1102,"MATH1151, ELET1405, MICR1010","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130829,Reider,Rigglesford,Reider.Rigglesford@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOL3002, CHEM2010, MATH2404, CHEM3110","GEOL2203, MATH3402",
620130830,Farlay,Beamond,Farlay.Beamond@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MICR1011, MATH1141, GEOG1231","ELET1405, CHEM1902, MATH1151","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130831,Ambrosi,Dumbrill,Ambrosi.Dumbrill@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOL2202, MATH2401, GEOG2231","GEOG2232, PHYS3341, PHYS3300",
620130832,Genovera,Wardhaugh,Genovera.Wardhaugh@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","CHEM2010, BIOC1021, PHYS2386, ELET2430",ELET2420,
620130833,Mackenzie,Gilliland,Mackenzie.Gilliland@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1102, PHYS1411","MICR1011, PHYS1422",
620130834,Dwayne,Wickett,Dwayne.Wickett@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2351, MATH3401","GEOG3333, PHYS2296, BIOC3014, BIOL2312",COMP3901
620130835,Jesse,Guppey,Jesse.Guppey@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",GEOG2331,MATH2407,COMP3901
620130836,Samson,Slocomb,Samson.Slocomb@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH3405, ELET3211, MATH2404, BIOC3013","PHYS3565, CHEM2111, MATH3424",COMP3901
620130837,Isador,Corday,Isador.Corday@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",PHYS2386,"PHYS3341, GEOG2232, ELET2410, CHEM2110",
620130838,Vittorio,Rudyard,Vittorio.Rudyard@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2231, PHYS2386, GEOL3002, ELET3430","BIOC3014, GEOG2131",COMP3901
620130839,Irving,Hames,Irving.Hames@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","GEOG2233, GEOL2202, MICR1010","COMP2802, MICR1010, PHYS2561","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130840,Lona,Skettles,Lona.Skettles@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","BIOC3013, GEOG3331","GEOL2203, GEOG3333, PHYS3351",COMP3901
620130841,Marshal,Filochov,Marshal.Filochov@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2430, ELET2430","BIOL2312, BIOC3011, GEOG3132",COMP3901
620130842,Kassi,Loxton,Kassi.Loxton@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",MATH2421,BIOC3014,
620130843,Graehme,Valder,Graehme.Valder@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH2401, GEOG1231, MATH1142, PHYS1411",MATH1152,
620130844,Bay,Stinchcombe,Bay.Stinchcombe@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1141, MATH1142, BIOC1021","MATH1151, ELET1405, MATH1152",
620130845,Ruthanne,Andrysiak,Ruthanne.Andrysiak@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","BIOC1021, GEOG1131, GEOL1102","MICR1011, MICR1010, PHYS1422",
620130846,Liane,Spilsbury,Liane.Spilsbury@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",MICR1011,"GEOL1103, PHYS2561, GEOG2131, CHEM2110",
620130847,Ibrahim,O'Collopy,Ibrahim.O'Collopy@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",GEOL1101,"GEOG1232, MATH1152",
620130848,Alanna,Torrese,Alanna.Torrese@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2430, MATH3401, PHYS2386","PHYS3565, CHEM2111, GEOL2203, PHYS3351",
620130849,Iorgo,McCallum,Iorgo.McCallum@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MICR1011, MICR1010","GEOG1132, MATH1152","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130850,Cletis,Shelf,Cletis.Shelf@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1412, GEOL1101",MATH1152,"COMP1210,COMP1126,COMP1127,COMP1161"
620130851,Luciano,Love,Luciano.Love@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",CHEM2010,BIOC3011,
620130852,Annaliese,Cozins,Annaliese.Cozins@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1021, GEOG1231",GEOG1132,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130853,Stanford,Hobell,Stanford.Hobell@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1102, PHYS1412","ELET1400, BIOC1020, GEOL1104",
620130854,Lamont,De Bellis,Lamont.De Bellis@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2233, ELET3211","MATH2407, PHYS3351",COMP3901
620130855,Reuben,Binley,Reuben.Binley@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",BIOC1021,"GEOG1132, MATH1152, PHYS1421",
620130856,Nariko,Banton,Nariko.Banton@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MICR1011, GEOG1231, MICR1010, CHEM2310",MATH2407,
620130857,Mattie,Henrych,Mattie.Henrych@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",CHEM3110,"CHEM3011, GEOL2201, CHEM3010",COMP3901
620130858,Alyse,McCloch,Alyse.McCloch@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH2404, PHYS2386, CHEM2010, CHEM1901","CHEM1902, COMP2802, GEOG1132","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130859,Read,Woof,Read.Woof@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",MATH2401,"MATH2411, GEOL1103","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130860,Josefina,Matejic,Josefina.Matejic@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2402, GEOG2331","GEOG1232, MATH2411, MATH1152","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130861,Vaclav,Kramer,Vaclav.Kramer@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2210, GEOG2331, BIOC2014, CHEM2211","ELET2410, ELET1405",
620130862,Yolanda,Kippin,Yolanda.Kippin@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2231, ELET2430, CHEM2010, PHYS2300",MATH3424,COMP3901
620130863,Dominga,Hargitt,Dominga.Hargitt@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG2231, BIOC1021, MICR1011, PHYS2351",GEOL2203,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130864,Mohandas,Landeaux,Mohandas.Landeaux@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3801, ELET2430, GEOG3131, ELET3430",BIOL2312,COMP3901
620130865,Harlen,Caldwall,Harlen.Caldwall@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",CHEM2402,"GEOG2131, MATH3404, COMP3192",COMP3901
620130866,Blaire,Ishchenko,Blaire.Ishchenko@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH2421, ELET2405, MATH2404, GEOG2231","ELET2210, PHYS2296, GEOG2332",
620130867,Katti,Lashbrook,Katti.Lashbrook@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET2430,"GEOG3132, BIOC3011, ELET2415, ELET2420",
