id,first_name,last_name,email,gender,year_level,major,CoreCourses_Sem1,CoreCourses_Sem2,Electivesminor_Sem1,Electivesminor_Sem2,CoreCourses_Summer
620133749,Base,Barti,Base.Barti@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3911, GEOG3131","COMP3192, ELET2420, CHEM3010, CHEM2311",
620133750,Deeyn,Trotman,Deeyn.Trotman@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","CHEM2011, BIOC1021, ELET2430","MATH1151, GEOG2232","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133751,Joya,Viger,Joya.Viger@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",PHYS2386,"PHYS3341, MATH3403, CHEM3011",
620133752,Kendall,Palfreeman,Kendall.Palfreeman@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1142, BIOC1021, PHYS1411","MICR1011, BIOC1020, BIOC1021",
620133753,Samara,Giblett,Samara.Giblett@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","GEOG2331, PHYS2351, GEOL1102","GEOG1132, MATH1151, ELET2420","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133754,Fernandina,Maureen,Fernandina.Maureen@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3802, MATH3401","MATH2407, MATH3424, ELET2415, PHYS2296",COMP3901
620133755,Maris,Vanshin,Maris.Vanshin@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","CHEM1901, GEOG1131, MICR1010","GEOL1104, CHEM1902","COMP1210,COMP1126,COMP1127,COMP1161"
620133756,Susan,Girault,Susan.Girault@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","MATH1141, GEOG2331, GEOG1231, MICR1010","ELET2415, GEOG1232, MATH2407","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133757,Burk,Thowes,Burk.Thowes@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET3405, PHYS2386","GEOG2332, PHYS3341, MATH2403, GEOL2203","SWEN3101,SWEN3145,SWEN3920"
620133758,Palmer,Playle,Palmer.Playle@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1231, GEOL1102, BIOC1021","MATH1152, BIOC1020","COMP1210,COMP1126,COMP1127,COMP1161"
620133759,Mickey,Dundendale,Mickey.Dundendale@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1011, PHYS1412, PHYS1411",BIOC1021,
620133760,Cassie,Sterman,Cassie.Sterman@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","PHYS2386, GEOG1231, GEOG2231",MICR1010,
620133761,Gerty,Oades,Gerty.Oades@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","BIOC1020, GEOG1131","ELET1405, BIOC1021","COMP1210,COMP1126,COMP1127,COMP1161"
620133762,Martina,Noraway,Martina.Noraway@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","MATH1141, PHYS2300, GEOG1231, ELET2405",MATH2411,
620133763,Halimeda,MacRory,Halimeda.MacRory@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MICR1010, GEOL1101","MATH1151, GEOL1104",
620133764,Pail,Gubbin,Pail.Gubbin@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",PHYS1412,"MICR1011, ELET1400",
620133765,Giavani,Slott,Giavani.Slott@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH3401, ELET3211, BIOC3013, COMP3911","COMP3702, ELET2410, ELET2210",
620133766,Elinore,McCheyne,Elinore.McCheyne@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","CHEM2310, MATH3155, COMP3911","GEOL2203, BIOC3011","SWEN3101,SWEN3145,SWEN3920"
620133767,Thibaut,Wegman,Thibaut.Wegman@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MICR1010, PHYS1412","PHYS1422, MATH1151, GEOL1104",
620133768,Olly,Aysh,Olly.Aysh@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","BIOC1020, MICR1010","GEOG1132, BIOC1021","COMP1210,COMP1126,COMP1127,COMP1161"
620133769,Wynn,Beeden,Wynn.Beeden@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",PHYS1412,ELET1400,"COMP1210,COMP1126,COMP1127,COMP1161"
620133770,Bord,Staley,Bord.Staley@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1231, BIOC1021, MICR1010","BIOC1021, ELET1400",
620133771,Katti,Kiff,Katti.Kiff@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MICR1011, BIOC1020, MATH1142",MICR1011,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133772,Aila,Gyles,Aila.Gyles@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",CHEM2402,"ELET1400, GEOG2332, GEOG1132, GEOG1232",
620133773,Kimmie,Pulham,Kimmie.Pulham@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1141, PHYS1412","MATH1152, ELET1405",
620133774,Gillie,De Moreno,Gillie.De Moreno@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","PHYS1412, PHYS2351, GEOG2131","CHEM2111, BIOL2312, GEOG1132, GEOG2232",
620133775,Florian,Gristock,Florian.Gristock@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",CHEM2211,"COMP3702, GEOG2332",COMP3901
620133776,Guthrey,Timcke,Guthrey.Timcke@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2231, ELET2430","COMP3192, ELET2415, GEOG3132",
620133777,Cristionna,Gilkison,Cristionna.Gilkison@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MICR1011, PHYS1412, MATH1141",MICR1010,
620133778,Hendrik,Chalice,Hendrik.Chalice@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2011, GEOL1101, BIOC1020","ELET1405, MATH2411, MATH2403, ELET2210","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133779,Mureil,Thoresbie,Mureil.Thoresbie@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","CHEM2210, MICR1010, GEOL1102, GEOG2231",MATH2411,"COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133780,Marty,Houseley,Marty.Houseley@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2310, PHYS1411, GEOG2231",CHEM1902,
620133781,Rona,Morstatt,Rona.Morstatt@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","BIOC3013, COMP3911","GEOG3333, GEOL2201, BIOC3014",COMP3901
620133782,Linell,Pluthero,Linell.Pluthero@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1102, PHYS1411, MATH1141","GEOL1103, GEOL1104","COMP1210,COMP1126,COMP1127,COMP1161"
620133783,Laurette,Cristofanini,Laurette.Cristofanini@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",GEOL3002,COMP3192,COMP3901
620133784,Cornie,Callaway,Cornie.Callaway@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET3405, COMP3801","ELET2420, GEOL2203",
620133785,Zaneta,Pears,Zaneta.Pears@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET3430,MATH3402,COMP3901
620133786,Natal,Gealle,Natal.Gealle@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3211, GEOL3002, PHYS2300",GEOG2332,COMP3901
620133787,Paloma,Blondel,Paloma.Blondel@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","BIOC1021, PHYS2386","GEOG1232, ELET2210",
620133788,Farica,Lammerich,Farica.Lammerich@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1131, BIOC1020, BIOC1021","MATH1152, GEOL1103, GEOL1104",
620133789,Brnaba,Urey,Brnaba.Urey@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET3430, GEOG3131",BIOC3011,
620133790,Jennie,Brashaw,Jennie.Brashaw@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM3110, GEOL2202, COMP3802, GEOG3131","GEOG2232, MATH2411, CHEM2110, MATH3403",
620133791,Arlana,Knivett,Arlana.Knivett@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",CHEM2402,BIOL2312,COMP3901
620133792,Abelard,Brice,Abelard.Brice@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1102, PHYS1411","ELET1405, MICR1011","COMP1210,COMP1126,COMP1127,COMP1161"
620133793,Davie,Catterill,Davie.Catterill@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOL3002, MATH3155, COMP3191",GEOL2201,COMP3901
620133794,Ethelda,Franey,Ethelda.Franey@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET3430, MATH2401","COMP3192, PHYS3300, GEOG2232, ELET2210","SWEN3101,SWEN3145,SWEN3920"
620133795,Guinevere,Malecky,Guinevere.Malecky@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1411, MICR1011",MATH1151,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133796,Farris,Dallewater,Farris.Dallewater@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOL1102, GEOG2231, MATH2401","CHEM2111, MATH1151, GEOL2203","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133797,Olympie,Erricker,Olympie.Erricker@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MICR1010, GEOL2202, MICR1011","PHYS1422, GEOG1132, MATH1152, GEOG2232","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133798,Carolus,Melarkey,Carolus.Melarkey@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3405, CHEM2011, GEOG3131, MATH2404",COMP3410,
620133799,Ignatius,Northgraves,Ignatius.Northgraves@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1102, MICR1011, CHEM1901","MICR1010, PHYS1422",
620133800,Janel,Wedderburn,Janel.Wedderburn@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1141, CHEM1901, BIOC1021","MATH1152, PHYS1422, BIOC1020",
620133801,Leona,Woodman,Leona.Woodman@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",CHEM2011,"GEOG2332, PHYS3351, PHYS2200, GEOG3132",COMP3901
620133802,Matilde,Paladino,Matilde.Paladino@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG3131, GEOG2131","COMP3162, MICR2211, COMP3192, CHEM2311",
620133803,Alair,Dimitrie,Alair.Dimitrie@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH3401, ELET2430, MATH2401, COMP3652",GEOL2201,COMP3901
620133804,Ky,Dysert,Ky.Dysert@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",BIOC1020,"GEOG1232, PHYS1422","COMP1210,COMP1126,COMP1127,COMP1161"
620133805,Nehemiah,Andreotti,Nehemiah.Andreotti@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1231, GEOL1102",MICR1011,
620133806,Madeleine,Edensor,Madeleine.Edensor@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",ELET3211,"PHYS2200, GEOG2332",
620133807,Pattie,Flatt,Pattie.Flatt@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1411, GEOL1102, BIOC1021",PHYS1422,
620133808,Elijah,Gilmartin,Elijah.Gilmartin@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","PHYS2386, ELET2430","PHYS2200, COMP2802","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133809,Cele,Alliban,Cele.Alliban@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",ELET3405,"PHYS3300, PHYS2561, BIOL2312, MATH2411","SWEN3101,SWEN3145,SWEN3920"
620133810,Ty,Davenell,Ty.Davenell@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3405, GEOG2231, CHEM2402, PHYS2351",MICR2211,COMP3901
620133811,Creigh,Feakins,Creigh.Feakins@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1010, GEOG1131",MATH1151,
620133812,Brunhilda,Hucke,Brunhilda.Hucke@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","CHEM2402, CHEM1901","COMP2802, ELET1400, PHYS2296",
620133813,Randa,Budget,Randa.Budget@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH1141, MATH1142",GEOG1132,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133814,Lyda,Popham,Lyda.Popham@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",MATH1141,ELET1405,
620133815,Caddric,Cariss,Caddric.Cariss@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1131, BIOC1021","MICR1011, GEOL1103",
620133816,Dionisio,Bendtsen,Dionisio.Bendtsen@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",BIOC1020,"CHEM1902, PHYS2200, ELET2410, MATH2411",
620133817,Tiffie,Gronw,Tiffie.Gronw@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",ELET3211,COMP3192,
620133818,Pebrook,Molden,Pebrook.Molden@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","ELET2430, GEOL2202","PHYS2200, GEOL1103, PHYS2561",
620133819,Ignace,Maddison,Ignace.Maddison@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","BIOC2014, ELET2405","ELET1405, BIOL2312, GEOG2332, GEOL1104",
620133820,Brooks,Damrell,Brooks.Damrell@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM3110, CHEM2010","GEOG2232, PHYS3351, MATH2407",COMP3901
620133821,Muhammad,Bartaloni,Muhammad.Bartaloni@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",CHEM2210,"BIOC3014, GEOG2232, CHEM2111, MATH2403",
620133822,Jarvis,Bacup,Jarvis.Bacup@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH1141, BIOC1021, PHYS1411","CHEM2311, ELET2415, MATH2411, PHYS1421",
620133823,Chen,Pyburn,Chen.Pyburn@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","CHEM2010, MATH1141, MATH2401","PHYS1421, PHYS2296","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133824,Rey,Fraschetti,Rey.Fraschetti@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",PHYS1411,"BIOC1020, GEOG1132, MICR1010",
620133825,Nessa,Cannon,Nessa.Cannon@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH2421, GEOG1131, BIOC2014, GEOL1102","CHEM2111, PHYS2561, PHYS1422","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133826,Dinnie,Sinclar,Dinnie.Sinclar@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH3155, CHEM2310","COMP3702, MICR2211",COMP3901
620133827,Geoffry,Saker,Geoffry.Saker@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3652, GEOG3131, CHEM2310, CHEM2210","PHYS2561, PHYS3300, ELET2415",
620133828,Sal,Bayston,Sal.Bayston@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2430, MATH2401",PHYS2200,
620133829,Noble,Schinetti,Noble.Schinetti@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH3405, MATH2401","PHYS3300, CHEM2311",COMP3901
620133830,Aurilia,Devenport,Aurilia.Devenport@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1131, GEOL1101, BIOC1020",GEOL1104,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133831,Edwina,Griniov,Edwina.Griniov@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",PHYS2300,"BIOC3011, GEOG3132, MATH2411",COMP3901
620133832,Cornall,Johl,Cornall.Johl@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",PHYS2386,COMP2802,
620133833,Tallie,Lucy,Tallie.Lucy@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3801, COMP3912","COMP3192, GEOG2332, PHYS2561",COMP3901
620133834,Nat,Sheppard,Nat.Sheppard@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1231, MATH1142","ELET1405, BIOC1021","COMP1210,COMP1126,COMP1127,COMP1161"
620133835,Saidee,Gerardin,Saidee.Gerardin@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",GEOG2233,"MATH2407, ELET2410, MATH2403",
620133836,Cassius,Zamorrano,Cassius.Zamorrano@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",CHEM1901,ELET1405,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133837,Mick,Matteucci,Mick.Matteucci@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH3405, CHEM2211, GEOL3002","CHEM3011, COMP2802, MATH3403, MATH2407",
620133838,Bert,Manclark,Bert.Manclark@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2331, GEOL3002, COMP3802","MATH3424, CHEM2110, ELET2415, MATH3402",
620133839,Koo,Cremin,Koo.Cremin@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","BIOC2014, GEOG2131, MATH2401",MATH1151,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133840,Frances,Hotton,Frances.Hotton@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1231, PHYS1411","MICR1011, GEOL1103, ELET1400","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133841,Cristobal,Allender,Cristobal.Allender@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1411, GEOG1131, BIOC1021","PHYS1422, ELET1400",
620133842,Loren,Zannotelli,Loren.Zannotelli@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1231, MICR1010, GEOG1131",GEOG1132,
620133843,Georgie,Ramalhete,Georgie.Ramalhete@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2011, GEOG2231, BIOC2014",GEOL2203,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133844,Candida,Ensten,Candida.Ensten@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","CHEM1901, MICR1010, PHYS1412",BIOC1020,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133845,Darbee,Pasmore,Darbee.Pasmore@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1142, MICR1011","MATH1151, GEOG1232, ELET1400",
620133846,Maxy,Huffey,Maxy.Huffey@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","BIOC3013, CHEM2011","GEOG2332, MATH3403",COMP3901
620133847,Flossy,Antoni,Flossy.Antoni@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET2430,"MATH2407, COMP3162",
620133848,Sonnie,Mounce,Sonnie.Mounce@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2331, COMP3911, MATH2421","MATH2403, CHEM2110, ELET2210",COMP3901
620133849,Duky,Tomsu,Duky.Tomsu@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",MATH2421,ELET2210,"SWEN3101,SWEN3145,SWEN3920"
620133850,Robbie,Shilleto,Robbie.Shilleto@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",GEOG2231,"ELET1400, BIOC1021, GEOG2232, BIOL2312","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133851,Petra,Rigg,Petra.Rigg@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",ELET2405,"GEOG2232, ELET1405","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133852,Anthony,Pietrowski,Anthony.Pietrowski@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",MATH3405,PHYS2561,COMP3901
620133853,Arleta,Rookesby,Arleta.Rookesby@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH2404, GEOL3002, GEOG3131, PHYS2386","PHYS2200, COMP3162, MATH3402",
620133854,Simone,Care,Simone.Care@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",CHEM2402,"MATH2403, CHEM2311, GEOL1104, ELET2210",
