id,first_name,last_name,email,gender,year_level,major,CoreCourses_Sem1,CoreCourses_Sem2,Electivesminor_Sem1,Electivesminor_Sem2,CoreCourses_Summer
620132761,Barris,Oliveti,Barris.Oliveti@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",BIOC1020,"GEOL1104, GEOL1103",
620132762,Walther,Martinyuk,Walther.Martinyuk@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",MICR1011,"MICR1011, MATH1152, MICR1010",
620132763,Reggis,Negus,Reggis.Negus@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",CHEM1901,"CHEM1902, ELET1405","COMP1210,COMP1126,COMP1127,COMP1161"
620132764,Felike,Jewitt,Felike.Jewitt@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2210, MATH3405","COMP3702, GEOL2203",COMP3901
620132765,Norri,Pittaway,Norri.Pittaway@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",PHYS1412,"BIOC1021, PHYS1421",
620132766,Clarissa,Keinrat,Clarissa.Keinrat@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET2430,"CHEM2311, CHEM2111",COMP3901
620132767,Granny,Garnsworthy,Granny.Garnsworthy@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH3405, ELET2430, ELET2405, CHEM3110","PHYS2561, GEOG2332","SWEN3101,SWEN3145,SWEN3920"
620132768,Adrien,MacBain,Adrien.MacBain@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOL1101, CHEM2210",ELET1400,
620132769,Vail,Dackombe,Vail.Dackombe@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2231, ELET2430","COMP3192, COMP3410, ELET2420",COMP3901
620132770,Kalila,Jessen,Kalila.Jessen@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1021, PHYS1411",GEOG1132,
620132771,Nata,Tibbits,Nata.Tibbits@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",MATH2421,BIOL2312,COMP3901
620132772,Hayden,Bengtson,Hayden.Bengtson@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1412, GEOG1231, BIOC1021","GEOG1132, MATH1152",
620132773,Sylvan,Beel,Sylvan.Beel@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",CHEM2402,"BIOC1021, GEOL1103, MICR1011, GEOL1104",
620132774,Reginald,Tevelov,Reginald.Tevelov@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2131, MATH2404, GEOG2231","GEOG2332, CHEM2311, BIOC3014",
620132775,Brynna,Betjes,Brynna.Betjes@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2300, MATH3401","BIOL2312, COMP3702, GEOG3333",
620132776,Viviene,Covelle,Viviene.Covelle@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1231, MICR1010","GEOG1232, MATH1151",
620132777,Larisa,Brok,Larisa.Brok@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3801,"COMP3162, MATH2411, GEOG3333",
620132778,Adan,Sage,Adan.Sage@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1131, MICR1010",MICR1011,
620132779,Eryn,McDonagh,Eryn.McDonagh@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",CHEM2402,GEOG2232,
620132780,Mimi,Swan,Mimi.Swan@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2430, BIOC2014, MATH3401, COMP3912",COMP3192,
620132781,Bettine,Ornillos,Bettine.Ornillos@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1131, GEOL1102",ELET1400,
620132782,Julina,Caudrelier,Julina.Caudrelier@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","CHEM1901, GEOL1102, GEOG1231","MICR1010, GEOG1232, GEOL1103",
620132783,Eliot,McAnulty,Eliot.McAnulty@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","CHEM2010, BIOC1020, CHEM2310","BIOC1020, GEOL2201, MATH1152",
620132784,Artemas,Deery,Artemas.Deery@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",COMP3912,"GEOG2131, GEOG3333, CHEM2110, GEOG3132",
620132785,Myron,Batie,Myron.Batie@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3801, ELET3405, COMP3802",COMP3702,
620132786,Camellia,Gheeorghie,Camellia.Gheeorghie@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",GEOG2131,"ELET2210, CHEM2311","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132787,Denys,Ruberti,Denys.Ruberti@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2310, GEOG1231, CHEM2011","GEOG2232, PHYS1421, ELET2420",
620132788,De,Ethridge,De.Ethridge@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOG2331, CHEM2011, CHEM2310, GEOG1131",GEOG1232,
620132789,Nichole,Rude,Nichole.Rude@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH3155, MATH2421, PHYS2386, PHYS2300","MICR2211, BIOC3011, CHEM2110",COMP3901
620132790,Ebenezer,Ovill,Ebenezer.Ovill@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",COMP3911,PHYS2200,"SWEN3101,SWEN3145,SWEN3920"
620132791,Laughton,Grigoliis,Laughton.Grigoliis@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",BIOC3013,"BIOL2312, BIOC3014, PHYS3300, CHEM3011",COMP3901
620132792,Robbyn,Juschke,Robbyn.Juschke@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1141, GEOL1102","CHEM1902, ELET1405","COMP1210,COMP1126,COMP1127,COMP1161"
620132793,Hashim,Stoltz,Hashim.Stoltz@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2331, GEOL3002","MATH2411, PHYS2296, COMP3192, CHEM2311",COMP3901
620132794,Boothe,Hawkridge,Boothe.Hawkridge@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",GEOG2231,GEOG3333,
620132795,Celestine,Walcot,Celestine.Walcot@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2331, COMP3911",BIOC3011,
620132796,Marv,Gavigan,Marv.Gavigan@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOL2202, PHYS2300, MATH2404, PHYS2386",BIOC1020,"COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132797,Bennett,Albrooke,Bennett.Albrooke@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2405, CHEM2310, GEOG2231",PHYS3300,COMP3901
620132798,Wilie,Feltham,Wilie.Feltham@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH2404, CHEM2011",PHYS2296,COMP3901
620132799,Emilio,Constantinou,Emilio.Constantinou@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","ELET2405, MATH1142",ELET1405,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132800,Ignazio,Poulson,Ignazio.Poulson@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",GEOG1231,ELET1405,
620132801,Lezley,Seddon,Lezley.Seddon@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2386, MATH3405, GEOL3002",MATH3424,COMP3901
620132802,Henrieta,Pedersen,Henrieta.Pedersen@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2331, ELET2430, CHEM2011",ELET2210,
620132803,Josias,Rosenboim,Josias.Rosenboim@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",CHEM1901,"GEOL1103, GEOG1232, MICR1011","COMP1210,COMP1126,COMP1127,COMP1161"
620132804,Franchot,Moreno,Franchot.Moreno@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH2404, MATH3155, COMP3801","MICR2211, COMP3162","SWEN3101,SWEN3145,SWEN3920"
620132805,Cosmo,Reynoldson,Cosmo.Reynoldson@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1141, GEOL1102, CHEM1901","CHEM1902, PHYS1421",
620132806,Leslie,Mather,Leslie.Mather@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3191, ELET2430, ELET3430","MATH2403, COMP3702, CHEM3011",COMP3901
620132807,Thatcher,Betun,Thatcher.Betun@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",ELET2405,COMP2802,
620132808,Job,Oliphant,Job.Oliphant@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",CHEM3110,"PHYS3341, PHYS2200, MATH2407, COMP3702",COMP3901
620132809,Thorsten,Legrave,Thorsten.Legrave@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOL2202, MATH3155","COMP2802, GEOL2201, MATH3424, CHEM3010",COMP3901
620132810,Bellanca,Jurkiewicz,Bellanca.Jurkiewicz@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2331, MATH3155","GEOL2201, CHEM3011, BIOC3014, MATH3424","SWEN3101,SWEN3145,SWEN3920"
620132811,Almeria,Postlethwaite,Almeria.Postlethwaite@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",CHEM2011,"MATH2411, PHYS3565, BIOL2312",
620132812,Rupert,Strode,Rupert.Strode@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",CHEM1901,"BIOC1020, BIOC1021","COMP1210,COMP1126,COMP1127,COMP1161"
620132813,Beck,Kobpa,Beck.Kobpa@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOG2331, GEOG2131, GEOG1231, CHEM2210","BIOC1020, ELET2410, PHYS1421",
620132814,Estrella,Billyeald,Estrella.Billyeald@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOL3002, MATH3405, GEOG2233",PHYS3351,COMP3901
620132815,Tracey,Shrigley,Tracey.Shrigley@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH3401, PHYS2386","MATH3404, PHYS3565",
620132816,Tonya,Tebbs,Tonya.Tebbs@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1412, CHEM1901","MATH1151, PHYS1422, BIOC1020","COMP1210,COMP1126,COMP1127,COMP1161"
620132817,Cobby,Rubinchik,Cobby.Rubinchik@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","PHYS1411, GEOG1131, ELET2405, ELET2430","GEOL1103, MATH2407, ELET2415",
620132818,Florenza,Olkowicz,Florenza.Olkowicz@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","PHYS2386, GEOG3331","PHYS3341, CHEM2110, ELET2210",
620132819,Marty,Fellgett,Marty.Fellgett@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","CHEM2310, GEOG1231, MATH2404","ELET2210, CHEM1902, PHYS2200, PHYS1421",
620132820,Teodor,Crocken,Teodor.Crocken@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","ELET2405, PHYS2300","BIOC3011, GEOG3132",COMP3901
620132821,Tobye,Abramowsky,Tobye.Abramowsky@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","GEOG2331, GEOL1102, PHYS2351","BIOC1021, MATH1151",
620132822,Neville,Enden,Neville.Enden@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH3155, ELET3405, ELET2405","BIOC3014, MATH2407, PHYS2561",COMP3901
620132823,Uriel,Glowacz,Uriel.Glowacz@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",BIOC1021,"MATH1152, GEOG1132",
620132824,Bobby,Cantle,Bobby.Cantle@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH3405, COMP3652, ELET2430","MICR2211, GEOL2203, MATH3424, PHYS2561",
620132825,Lethia,Mattioli,Lethia.Mattioli@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2131, ELET2430, MATH3405, MATH3155","COMP3702, CHEM3010, BIOC3011",
620132826,Nickolas,Callcott,Nickolas.Callcott@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1131, MATH1141","GEOL1103, MATH1151",
620132827,Gauthier,Basillon,Gauthier.Basillon@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG3331, ELET3405","PHYS3351, ELET2415, CHEM2111, MATH3402",COMP3901
620132828,Deane,Glyde,Deane.Glyde@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3801, CHEM2310, COMP3802, GEOG2233",GEOG2332,COMP3901
620132829,Jayme,Tallach,Jayme.Tallach@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3912, COMP3191, COMP3802","PHYS3351, MATH2407, ELET2420",COMP3901
620132830,Alexandros,Eggerton,Alexandros.Eggerton@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","CHEM1901, MATH1142, GEOL1101","PHYS1421, CHEM1902",
620132831,Morris,Husset,Morris.Husset@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOG1131, CHEM2011, CHEM1901, MATH1142","ELET2410, MATH1151",
620132832,Allianora,Bellchamber,Allianora.Bellchamber@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",PHYS1411,"PHYS1421, BIOC1020","COMP1210,COMP1126,COMP1127,COMP1161"
620132833,Heriberto,Houldcroft,Heriberto.Houldcroft@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOL3002, MATH2421, CHEM2011",GEOG2332,
620132834,Benyamin,Verchambre,Benyamin.Verchambre@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH3405, CHEM2011, CHEM2402","GEOG3333, COMP3410, MATH2403, COMP3192",
620132835,Oby,Danneil,Oby.Danneil@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3802,"GEOG2232, COMP2802, PHYS3565",
620132836,Jonas,Dixcee,Jonas.Dixcee@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","GEOL1102, PHYS1412, CHEM2310","ELET1405, PHYS2296","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132837,Demetris,Greatbank,Demetris.Greatbank@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1102, MICR1010, PHYS1412","GEOG1232, MATH1152","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620132838,Rufus,Novotni,Rufus.Novotni@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","PHYS2351, BIOC2014, GEOG2231","CHEM2111, ELET2420",
620132839,Sonny,Gallagher,Sonny.Gallagher@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","CHEM2010, GEOL2202","MATH2407, GEOG2131, PHYS2200, MATH2411","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132840,Francklin,Abelov,Francklin.Abelov@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","CHEM2310, MATH2404, CHEM2010, BIOC1020","BIOL2312, PHYS2200",
620132841,Brade,Seals,Brade.Seals@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","GEOG1231, BIOC2014",PHYS2200,"COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132842,Colver,Holston,Colver.Holston@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2386, MATH2401, CHEM2011","CHEM2111, CHEM3011, MATH2403",
620132843,Marena,Beves,Marena.Beves@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM3110, CHEM2211, CHEM2310","CHEM2110, CHEM2111, GEOG3333, PHYS3565",
620132844,Mychal,Bracco,Mychal.Bracco@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1021, MICR1011, GEOL1102","BIOC1020, GEOL1103",
620132845,Derwin,Wardle,Derwin.Wardle@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","ELET3211, GEOL2202, MATH3405, MATH3155","PHYS3300, PHYS2561, BIOC3011, MICR2211",COMP3901
620132846,Gerard,Barth,Gerard.Barth@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1102, PHYS1411","ELET1400, MATH1151, ELET1405","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620132847,Garrik,Spelwood,Garrik.Spelwood@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG1231, CHEM2010",ELET2420,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132848,Evin,Cerro,Evin.Cerro@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","CHEM2211, COMP3652, ELET3211","PHYS3565, GEOG2131, PHYS2561","SWEN3101,SWEN3145,SWEN3920"
620132849,Lucias,ducarme,Lucias.ducarme@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",MATH3401,"ELET2415, CHEM2311, COMP3702",
620132850,Flora,Saberton,Flora.Saberton@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3652,"ELET2420, PHYS3351, PHYS3300, MATH3403",COMP3901
620132851,Emmalynne,Lound,Emmalynne.Lound@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",PHYS2351,"ELET2410, MATH3402, BIOC3011",COMP3901
620132852,Rachel,Junifer,Rachel.Junifer@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",MATH1141,"BIOC1020, BIOL2312, CHEM1902",
620132853,Sheree,Schreurs,Sheree.Schreurs@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOL2202, GEOG1231","BIOC1021, MICR2211, ELET1405, GEOG1132",
620132854,Norene,Deport,Norene.Deport@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2011, CHEM2211, GEOG2331, GEOG2131","PHYS3341, CHEM3011, PHYS3351, GEOL2203",
620132855,Marla,Vanichkov,Marla.Vanichkov@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOL2202, COMP3801","CHEM3010, ELET2420, BIOL2312",
620132856,Roberto,Grimoldby,Roberto.Grimoldby@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH3155, ELET3211, CHEM2011, GEOG2331",PHYS2561,
620132857,Corbin,Leschelle,Corbin.Leschelle@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1011, MICR1010","MATH1152, PHYS1422","COMP1210,COMP1126,COMP1127,COMP1161"
620132858,Hermann,Harriot,Hermann.Harriot@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1142, MATH1141, GEOL1101","MICR1010, GEOG1132",
620132859,Abeu,Dankersley,Abeu.Dankersley@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3802,"GEOG3333, BIOC3014, COMP3702, MICR2211",COMP3901
620132860,Julienne,Piggrem,Julienne.Piggrem@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1102, PHYS1412","CHEM1902, MICR1011",
620132861,Rollo,Kitto,Rollo.Kitto@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",BIOC1021,"GEOG1232, PHYS1422, PHYS1421",
620132862,Aurthur,Steel,Aurthur.Steel@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2351, PHYS2300, ELET3430, CHEM2010","ELET2420, PHYS3565",COMP3901
620132863,Bendix,Groveham,Bendix.Groveham@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",COMP3191,"GEOG3132, BIOC3014",
620132864,Efrem,Covey,Efrem.Covey@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","MATH2421, PHYS2386","GEOL2203, COMP2802",
620132865,Lacee,Gianiello,Lacee.Gianiello@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",BIOC1021,"GEOG1132, PHYS1421",
620132866,Arvin,Dowthwaite,Arvin.Dowthwaite@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH2401, GEOG2131, COMP3652","CHEM2111, BIOC3014, PHYS3300",
620132867,Elbertina,Del Dello,Elbertina.Del Dello@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","ELET2405, CHEM2310, MATH1142, PHYS2351","PHYS2200, CHEM2110","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132868,Shela,Topes,Shela.Topes@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3191, ELET2430","PHYS3300, ELET2420, MATH3402, MATH3403",
620132869,Jillian,Leverton,Jillian.Leverton@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","CHEM2010, COMP3912, ELET3405, CHEM2211",GEOG2131,"SWEN3101,SWEN3145,SWEN3920"
